Date (MM/DD/YYYY),Time (HH:MM),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code)
01/11/2000,11:00,10.0,A,7,-9.4,A,7,22,A,7,875,A,7,200,A,7,5.2,A,7
01/11/2000,12:00,17.8,A,7,-6.7,A,7,17,A,7,875,A,7,230,B,8,2.6,A,7
01/11/2000,13:00,21.1,A,7,-5.6,A,7,15,A,7,876,A,7,250,A,7,6.2,A,7
01/11/2000,14:00,19.4,A,7,-4.4,A,7,19,A,7,875,A,7,240,A,7,7.7,A,7
01/11/2000,15:00,16.1,A,7,-2.2,A,7,28,A,7,875,A,7,330,A,7,3.6,A,7
01/11/2000,16:00,12.2,A,7,0.0,A,7,43,A,7,870,A,7,350,A,7,7.2,A,7
01/11/2000,17:00,11.7,A,7,-0.6,A,7,42,A,7,874,A,7,10,A,7,5.7,A,7
01/11/2000,18:00,11.1,A,7,-0.6,A,7,44,A,7,875,A,7,350,A,7,5.7,A,7
01/11/2000,19:00,12.2,A,7,-2.8,A,7,34,A,7,875,A,7,320,B,8,2.1,A,7
01/11/2000,20:00,9.4,A,7,0.0,A,7,52,A,7,876,A,7,290,A,7,4.6,A,7
01/11/2000,21:00,7.8,A,7,0.0,A,7,58,A,7,875,A,7,340,A,7,4.6,A,7
01/11/2000,22:00,6.7,A,7,-1.7,A,7,54,A,7,874,A,7,10,A,7,4.1,A,7
01/11/2000,23:00,5.0,A,7,-2.2,A,7,58,A,7,873,A,7,270,A,7,5.2,A,7
01/11/2000,24:00,6.1,A,7,-2.2,A,7,54,A,7,873,A,7,270,A,7,2.1,A,7
01/12/2000,01:00,6.1,A,7,-3.3,A,7,49,A,7,871,A,7,350,A,7,6.7,A,7
01/12/2000,02:00,7.2,A,7,-1.1,A,7,55,A,7,872,A,7,10,A,7,5.7,A,7
01/12/2000,03:00,7.8,A,7,-0.6,A,7,55,A,7,873,A,7,350,A,7,8.2,A,7
01/12/2000,04:00,5.6,A,7,-2.2,A,7,56,A,7,873,A,7,350,A,7,4.6,A,7
01/12/2000,05:00,5.6,A,7,-5.0,A,7,44,A,7,873,A,7,310,A,7,4.1,A,7
01/12/2000,06:00,4.4,A,7,-5.6,A,7,46,A,7,874,A,7,0,A,7,0.0,A,7
01/12/2000,07:00,3.9,A,7,-6.7,A,7,43,A,7,874,A,7,10,A,7,4.6,A,7
01/12/2000,08:00,4.4,A,7,-6.7,A,7,41,A,7,875,A,7,20,A,7,3.6,A,7
01/12/2000,09:00,7.2,A,7,-6.7,A,7,34,A,7,876,A,7,160,A,7,3.1,A,7
01/12/2000,10:00,10.6,A,7,-6.7,A,7,27,A,7,876,A,7,160,A,7,3.1,A,7
01/12/2000,11:00,11.7,A,7,-6.7,A,7,25,A,7,879,A,7,80,B,8,1.5,A,7
01/12/2000,12:00,13.9,A,7,-7.8,A,7,20,A,7,878,A,7,0,A,7,0.0,A,7
01/12/2000,13:00,15.0,A,7,-9.4,A,7,16,A,7,878,A,7,360,B,8,1.5,A,7
01/12/2000,14:00,16.1,A,7,-9.4,A,7,15,A,7,878,A,7,0,A,7,0.0,A,7
01/12/2000,15:00,15.6,A,7,-10.0,A,7,15,A,7,878,A,7,300,A,7,2.6,A,7
01/12/2000,16:00,14.4,A,7,-10.6,A,7,15,A,7,875,A,7,340,A,7,2.1,A,7
01/12/2000,17:00,11.7,A,7,-7.8,A,7,23,A,7,877,A,7,20,A,7,4.6,A,7
01/12/2000,18:00,10.0,A,7,-8.3,A,7,25,A,7,878,A,7,330,A,7,5.7,A,7
01/12/2000,19:00,7.2,A,7,-8.9,A,7,28,A,7,877,A,7,270,A,7,2.6,A,7
01/12/2000,20:00,5.0,A,7,-9.4,A,7,31,A,7,877,A,7,10,A,7,1.5,A,7
01/12/2000,21:00,0.6,A,7,-10.0,A,7,41,A,7,875,A,7,330,A,7,2.1,A,7
01/12/2000,22:00,-0.6,A,7,-10.6,A,7,42,A,7,878,A,7,350,A,7,1.5,A,7
01/12/2000,23:00,-1.7,A,7,-10.0,A,7,49,A,7,875,A,7,290,A,7,3.1,A,7
01/12/2000,24:00,-3.3,A,7,-11.1,A,7,51,A,7,874,A,7,340,A,7,3.6,A,7
01/13/2000,01:00,-3.9,A,7,-11.1,A,7,53,A,7,874,A,7,320,A,7,1.5,A,7
01/13/2000,02:00,-4.4,A,7,-11.1,A,7,56,A,7,874,A,7,260,A,7,1.5,A,7
01/13/2000,03:00,-5.6,A,7,-11.1,A,7,62,A,7,874,A,7,330,A,7,3.1,A,7
01/13/2000,04:00,-5.6,A,7,-11.1,A,7,62,A,7,879,A,7,280,A,7,1.5,A,7
01/13/2000,05:00,-6.7,A,7,-11.1,A,7,68,A,7,874,A,7,330,A,7,2.6,A,7
01/13/2000,06:00,-7.2,A,7,-11.7,A,7,67,A,7,875,A,7,340,A,7,1.5,A,7
01/13/2000,07:00,-7.2,A,7,-11.7,A,7,67,A,7,876,A,7,330,A,7,2.6,A,7
01/13/2000,08:00,-4.4,A,7,-10.0,A,7,61,A,7,878,A,7,330,A,7,1.5,A,7
01/13/2000,09:00,1.1,A,7,-8.9,A,7,43,A,7,881,A,7,70,A,7,1.5,A,7
01/13/2000,10:00,5.0,A,7,-8.3,A,7,35,A,7,882,A,7,250,A,7,1.5,A,7
01/13/2000,11:00,8.3,A,7,-7.8,A,7,29,A,7,884,A,7,0,A,7,0.0,A,7
01/13/2000,12:00,10.0,A,7,-6.7,A,7,28,A,7,883,A,7,0,A,7,0.0,A,7
01/13/2000,13:00,12.2,A,7,-6.7,A,7,24,A,7,883,A,7,60,B,8,1.5,A,7
01/13/2000,14:00,14.4,A,7,-6.7,A,7,21,A,7,883,A,7,120,A,7,3.6,A,7
01/13/2000,15:00,15.0,A,7,-7.2,A,7,19,A,7,883,A,7,150,A,7,4.1,A,7
01/13/2000,16:00,14.4,A,7,-6.7,A,7,21,A,7,878,A,7,150,A,7,5.2,A,7
01/13/2000,17:00,10.6,A,7,-7.2,A,7,26,A,7,881,A,7,130,A,7,3.6,A,7
01/13/2000,18:00,7.2,A,7,-7.8,A,7,31,A,7,881,A,7,270,A,7,3.1,A,7
01/13/2000,19:00,3.3,A,7,-8.3,A,7,39,A,7,880,A,7,320,A,7,3.6,A,7
01/13/2000,20:00,1.1,A,7,-9.4,A,7,41,A,7,880,A,7,280,A,7,3.1,A,7
01/13/2000,21:00,-1.1,A,7,-9.4,A,7,49,A,7,878,A,7,300,A,7,4.1,A,7
01/13/2000,22:00,-0.6,A,7,-8.3,A,7,52,A,7,880,A,7,350,A,7,3.6,A,7
01/13/2000,23:00,-2.2,A,7,-9.4,A,7,54,A,7,877,A,7,10,A,7,3.6,A,7
01/13/2000,24:00,-3.3,A,7,-10.0,A,7,56,A,7,876,A,7,30,A,7,2.6,A,7
01/14/2000,01:00,-5.0,A,7,-10.6,A,7,61,A,7,875,A,7,360,A,7,3.1,A,7
01/14/2000,02:00,-3.3,A,7,-10.0,A,7,56,A,7,876,A,7,340,A,7,3.6,A,7
01/14/2000,03:00,-5.0,A,7,-10.0,A,7,65,A,7,875,A,7,320,A,7,2.6,A,7
01/14/2000,04:00,-3.3,A,7,-10.0,A,7,56,A,7,880,A,7,360,A,7,3.1,A,7
01/14/2000,05:00,-6.7,A,7,-11.7,A,7,64,A,7,874,A,7,340,A,7,4.6,A,7
01/14/2000,06:00,-6.1,A,7,-11.1,A,7,64,A,7,876,A,7,310,A,7,2.6,A,7
01/14/2000,07:00,-6.7,A,7,-11.1,A,7,68,A,7,876,A,7,340,A,7,2.1,A,7
01/14/2000,08:00,-6.7,A,7,-11.1,A,7,68,A,7,877,A,7,300,A,7,3.1,A,7
01/14/2000,09:00,-1.1,A,7,-10.0,A,7,47,A,7,879,A,7,300,A,7,2.6,A,7
01/14/2000,10:00,2.8,A,7,-9.4,A,7,37,A,7,881,A,7,360,A,7,1.5,A,7
01/14/2000,11:00,7.8,A,7,-9.4,A,7,26,A,7,882,A,7,10,A,7,2.6,A,7
01/14/2000,12:00,10.0,A,7,-9.4,A,7,22,A,7,881,A,7,270,A,7,2.6,A,7
01/14/2000,13:00,11.7,A,7,-10.0,A,7,19,A,7,881,A,7,0,A,7,0.0,A,7
01/14/2000,14:00,12.8,A,7,-10.0,A,7,18,A,7,880,A,7,0,A,7,0.0,A,7
01/14/2000,15:00,14.4,A,7,-10.0,A,7,16,A,7,880,A,7,0,A,7,0.0,A,7
01/14/2000,16:00,13.3,A,7,-10.6,A,7,16,A,7,876,A,7,130,A,7,3.6,A,7
01/14/2000,17:00,8.3,A,7,-11.1,A,7,22,A,7,879,A,7,220,B,8,2.1,A,7
01/14/2000,18:00,5.6,A,7,-11.1,A,7,26,A,7,878,A,7,310,A,7,2.1,A,7
01/14/2000,19:00,2.8,A,7,-11.7,A,7,30,A,7,878,A,7,60,A,7,2.1,A,7
01/14/2000,20:00,2.2,A,7,-11.7,A,7,31,A,7,878,A,7,320,A,7,2.6,A,7
01/14/2000,21:00,0.0,A,7,-12.2,A,7,35,A,7,876,A,7,360,A,7,3.1,A,7
01/14/2000,22:00,0.0,A,7,-11.7,A,7,37,A,7,877,A,7,320,A,7,2.1,A,7
01/14/2000,23:00,-1.7,A,7,-12.8,A,7,38,A,7,875,A,7,10,A,7,3.1,A,7
01/14/2000,24:00,-1.7,A,7,-11.7,A,7,42,A,7,874,A,7,350,A,7,1.5,A,7
01/15/2000,01:00,-2.8,A,7,-12.2,A,7,44,A,7,873,A,7,360,A,7,2.6,A,7
01/15/2000,02:00,-0.6,A,7,-11.1,A,7,41,A,7,874,A,7,300,A,7,3.1,A,7
01/15/2000,03:00,1.1,A,7,-10.6,A,7,37,A,7,874,A,7,20,A,7,2.1,A,7
01/15/2000,04:00,0.0,A,7,-11.1,A,7,39,A,7,877,A,7,250,A,7,2.6,A,7
01/15/2000,05:00,0.0,A,7,-10.0,A,7,43,A,7,874,A,7,0,A,7,0.0,A,7
01/15/2000,06:00,2.2,A,7,-10.0,A,7,36,A,7,875,A,7,40,B,8,2.1,A,7
01/15/2000,07:00,2.8,A,7,-9.4,A,7,37,A,7,877,A,7,80,A,7,2.6,A,7
01/15/2000,08:00,3.9,A,7,-8.9,A,7,35,A,7,877,A,7,180,A,7,1.5,A,7
01/15/2000,09:00,5.6,A,7,-7.8,A,7,35,A,7,878,A,7,50,A,7,2.6,A,7
01/15/2000,10:00,9.4,A,7,-7.8,A,7,27,A,7,876,A,7,0,A,7,0.0,A,7
01/15/2000,11:00,9.4,A,7,-5.6,A,7,32,A,7,879,A,7,70,A,7,1.5,A,7
01/15/2000,12:00,10.0,A,7,-5.0,A,7,33,A,7,878,A,7,0,A,7,0.0,A,7
01/15/2000,13:00,11.1,A,7,-5.0,A,7,30,A,7,877,A,7,0,A,7,0.0,A,7
01/15/2000,14:00,12.2,A,7,-5.6,A,7,27,A,7,876,A,7,0,A,7,0.0,A,7
01/15/2000,15:00,11.7,A,7,-5.6,A,7,28,A,7,875,A,7,0,A,7,0.0,A,7
01/15/2000,16:00,10.0,A,7,-5.6,A,7,31,A,7,872,A,7,60,A,7,2.1,A,7
01/15/2000,17:00,9.4,A,7,-5.6,A,7,32,A,7,875,A,7,350,A,7,2.1,A,7
01/15/2000,18:00,9.4,A,7,-5.6,A,7,32,A,7,875,A,7,340,A,7,3.6,A,7
01/15/2000,19:00,8.9,A,7,-4.4,A,7,37,A,7,875,A,7,120,A,7,4.6,A,7
01/15/2000,20:00,7.8,A,7,-2.8,A,7,46,A,7,874,A,7,0,A,7,0.0,A,7
01/15/2000,21:00,5.6,A,7,-2.8,A,7,53,A,7,874,A,7,310,A,7,3.6,A,7
01/15/2000,22:00,3.9,A,7,-2.8,A,7,60,A,7,874,A,7,10,A,7,2.1,A,7
01/15/2000,23:00,3.3,A,7,-2.8,A,7,63,A,7,872,A,7,280,A,7,2.1,A,7
01/15/2000,24:00,3.3,A,7,-2.8,A,7,63,A,7,872,A,7,0,A,7,0.0,A,7
01/16/2000,01:00,2.8,A,7,-2.8,A,7,65,A,7,871,A,7,40,A,7,2.1,A,7
01/16/2000,02:00,1.1,A,7,-3.3,A,7,70,A,7,870,A,7,100,B,8,2.1,A,7
01/16/2000,03:00,12.2,A,7,-2.8,A,7,34,A,7,874,A,7,150,A,7,10.8,A,7
01/16/2000,04:00,12.2,A,7,-2.2,A,7,36,A,7,871,A,7,140,A,7,11.3,A,7
01/16/2000,05:00,12.2,A,7,-1.1,A,7,39,A,7,873,A,7,130,A,7,9.8,A,7
01/16/2000,06:00,12.2,A,7,-0.6,A,7,41,A,7,873,A,7,150,A,7,9.3,A,7
01/16/2000,07:00,11.1,A,7,-0.6,A,7,44,A,7,873,A,7,160,A,7,5.7,A,7
01/16/2000,08:00,9.4,A,7,3.9,A,7,68,A,7,875,A,7,120,A,7,2.1,A,7
01/16/2000,09:00,7.8,A,7,6.1,A,7,89,A,7,875,A,7,330,A,7,2.6,A,7
01/16/2000,10:00,9.4,A,7,7.2,A,7,86,A,7,875,A,7,310,A,7,1.5,A,7
01/16/2000,11:00,10.0,A,7,7.2,A,7,83,A,7,878,A,7,20,A,7,2.1,A,7
01/16/2000,12:00,11.7,A,7,6.7,A,7,71,A,7,877,A,7,310,A,7,1.5,A,7
01/16/2000,13:00,11.7,A,7,5.6,A,7,66,A,7,878,A,7,280,A,7,4.1,A,7
01/16/2000,14:00,12.2,A,7,5.0,A,7,61,A,7,878,A,7,290,A,7,3.6,A,7
01/16/2000,15:00,11.7,A,7,5.0,A,7,63,A,7,877,A,7,270,A,7,2.6,A,7
01/16/2000,16:00,11.7,A,7,3.9,A,7,59,A,7,875,A,7,0,A,7,0.0,A,7
01/16/2000,17:00,10.0,A,7,4.4,A,7,68,A,7,876,A,7,270,A,7,2.6,A,7
01/16/2000,18:00,8.3,A,7,3.9,A,7,74,A,7,876,A,7,360,A,7,2.6,A,7
01/16/2000,19:00,6.7,A,7,3.9,A,7,82,A,7,876,A,7,280,A,7,1.5,A,7
01/16/2000,20:00,5.6,A,7,3.3,A,7,85,A,7,876,A,7,0,A,7,0.0,A,7
01/16/2000,21:00,3.9,A,7,2.2,A,7,89,A,7,875,A,7,50,A,7,1.5,A,7
01/16/2000,22:00,1.1,A,7,0.0,A,7,92,A,7,876,A,7,10,A,7,1.5,A,7
01/16/2000,23:00,2.8,A,7,1.7,A,7,92,A,7,876,A,7,270,A,7,4.1,A,7
01/16/2000,24:00,0.0,A,7,-1.1,A,7,91,A,7,874,A,7,30,A,7,1.5,A,7
01/17/2000,01:00,0.0,A,7,-0.6,A,7,95,A,7,874,A,7,320,A,7,1.5,A,7
01/17/2000,02:00,1.1,A,7,0.0,A,7,92,A,7,875,A,7,0,A,7,0.0,A,7
01/17/2000,03:00,-1.1,A,7,-1.7,A,7,95,A,7,874,A,7,360,A,7,2.6,A,7
01/17/2000,04:00,0.0,A,7,-1.1,A,7,91,A,7,876,A,7,0,A,7,0.0,A,7
01/17/2000,05:00,-0.6,A,7,-1.7,A,7,91,A,7,874,A,7,320,A,7,2.6,A,7
01/17/2000,06:00,-1.7,A,7,-2.8,A,7,91,A,7,874,A,7,340,A,7,1.5,A,7
01/17/2000,07:00,-1.1,A,7,-2.2,A,7,91,A,7,875,A,7,320,A,7,2.6,A,7
01/17/2000,08:00,0.0,A,7,-1.1,A,7,91,A,7,877,A,7,340,A,7,2.1,A,7
01/17/2000,09:00,2.8,A,7,1.1,A,7,89,A,7,879,A,7,20,A,7,1.5,A,7
01/17/2000,10:00,8.9,A,7,3.3,A,7,68,A,7,879,A,7,0,A,7,0.0,A,7
01/17/2000,11:00,11.7,A,7,3.3,A,7,56,A,7,881,A,7,0,A,7,0.0,A,7
01/17/2000,12:00,13.3,A,7,3.9,A,7,53,A,7,881,A,7,50,B,8,2.6,A,7
01/17/2000,13:00,13.9,A,7,3.3,A,7,49,A,7,880,A,7,90,A,7,2.1,A,7
01/17/2000,14:00,15.0,A,7,3.3,A,7,45,A,7,880,A,7,160,A,7,5.2,A,7
01/17/2000,15:00,15.0,A,7,3.3,A,7,45,A,7,880,A,7,160,A,7,6.7,A,7
01/17/2000,16:00,13.9,A,7,3.9,A,7,51,A,7,876,A,7,160,A,7,4.6,A,7
01/17/2000,17:00,13.3,A,7,3.9,A,7,53,A,7,881,A,7,170,A,7,5.2,A,7
01/17/2000,18:00,12.8,A,7,4.4,A,7,57,A,7,881,A,7,170,A,7,3.1,A,7
01/17/2000,19:00,11.7,A,7,5.0,A,7,63,A,7,880,A,7,170,B,8,1.5,A,7
01/17/2000,20:00,11.7,A,7,6.1,A,7,68,A,7,880,A,7,160,A,7,5.2,A,7
01/17/2000,21:00,10.6,A,7,7.8,A,7,83,A,7,880,A,7,170,A,7,5.2,A,7
01/17/2000,22:00,9.4,A,7,8.3,A,7,93,A,7,878,A,7,170,A,7,3.6,A,7
01/17/2000,23:00,9.4,A,7,8.9,A,7,97,A,7,878,A,7,110,A,7,2.1,A,7
01/17/2000,24:00,9.4,A,7,8.3,A,7,93,A,7,878,A,7,180,A,7,2.1,A,7
01/18/2000,01:00,9.4,A,7,8.3,A,7,93,A,7,877,A,7,0,A,7,0.0,A,7
01/18/2000,02:00,8.3,A,7,7.8,A,7,97,A,7,877,A,7,0,A,7,0.0,A,7
01/18/2000,03:00,8.3,A,7,7.8,A,7,97,A,7,877,A,7,0,A,7,0.0,A,7
01/18/2000,04:00,8.3,A,7,7.8,A,7,97,A,7,876,A,7,320,A,7,1.5,A,7
01/18/2000,05:00,8.3,A,7,7.8,A,7,97,A,7,876,A,7,0,A,7,0.0,A,7
01/18/2000,06:00,7.8,A,7,7.2,A,7,96,A,7,876,A,7,300,A,7,2.1,A,7
01/18/2000,07:00,7.2,A,7,7.2,A,7,100,A,7,876,A,7,270,A,7,2.6,A,7
01/18/2000,08:00,7.2,A,7,7.2,A,7,100,A,7,876,A,7,0,A,7,0.0,A,7
01/18/2000,09:00,9.4,A,7,8.3,A,7,93,A,7,877,A,7,0,A,7,0.0,A,7
01/18/2000,10:00,11.7,A,7,9.4,A,7,86,A,7,876,A,7,300,A,7,2.1,A,7
01/18/2000,11:00,13.9,A,7,7.2,A,7,64,A,7,879,A,7,160,A,7,3.6,A,7
01/18/2000,12:00,14.4,A,7,6.7,A,7,60,A,7,878,A,7,0,A,7,0.0,A,7
01/18/2000,13:00,15.0,A,7,6.7,A,7,58,A,7,879,A,7,310,B,8,2.1,A,7
01/18/2000,14:00,16.1,A,7,5.6,A,7,50,A,7,878,A,7,250,A,7,2.1,A,7
01/18/2000,15:00,16.7,A,7,5.0,A,7,46,A,7,878,A,7,250,A,7,4.1,A,7
01/18/2000,16:00,16.1,A,7,4.4,A,7,46,A,7,875,A,7,0,A,7,0.0,A,7
01/18/2000,17:00,13.9,A,7,4.4,A,7,53,A,7,878,A,7,0,A,7,0.0,A,7
01/18/2000,18:00,8.9,A,7,5.0,A,7,77,A,7,877,A,7,330,A,7,3.1,A,7
01/18/2000,19:00,7.8,A,7,3.9,A,7,76,A,7,877,A,7,300,A,7,3.6,A,7
01/18/2000,20:00,5.6,A,7,2.8,A,7,82,A,7,877,A,7,10,A,7,1.5,A,7
01/18/2000,21:00,3.9,A,7,1.7,A,7,86,A,7,877,A,7,20,A,7,3.6,A,7
01/18/2000,22:00,3.9,A,7,1.7,A,7,86,A,7,878,A,7,320,A,7,2.6,A,7
01/18/2000,23:00,2.8,A,7,1.1,A,7,89,A,7,877,A,7,330,A,7,2.6,A,7
01/18/2000,24:00,1.1,A,7,0.0,A,7,92,A,7,876,A,7,340,A,7,1.5,A,7
01/19/2000,01:00,0.6,A,7,-1.1,A,7,87,A,7,876,A,7,340,A,7,2.1,A,7
01/19/2000,02:00,0.6,A,7,-0.6,A,7,91,A,7,876,A,7,340,A,7,2.1,A,7
01/19/2000,03:00,0.0,A,7,-1.1,A,7,91,A,7,876,A,7,340,A,7,3.1,A,7
01/19/2000,04:00,0.0,A,7,-1.7,A,7,87,A,7,879,A,7,340,A,7,4.1,A,7
01/19/2000,05:00,-1.1,A,7,-2.2,A,7,91,A,7,875,A,7,10,A,7,1.5,A,7
01/19/2000,06:00,-1.1,A,7,-2.8,A,7,87,A,7,876,A,7,300,A,7,2.1,A,7
01/19/2000,07:00,-1.7,A,7,-3.3,A,7,87,A,7,876,A,7,0,A,7,0.0,A,7
01/19/2000,08:00,0.0,A,7,-1.7,A,7,87,A,7,878,A,7,320,A,7,1.5,A,7
01/19/2000,09:00,5.0,A,7,0.6,A,7,73,A,7,880,A,7,30,A,7,1.5,A,7
01/19/2000,10:00,9.4,A,7,1.7,A,7,59,A,7,880,A,7,0,A,7,0.0,A,7
01/19/2000,11:00,11.7,A,7,1.7,A,7,50,A,7,882,A,7,0,A,7,0.0,A,7
01/19/2000,12:00,13.9,A,7,1.1,A,7,42,A,7,882,A,7,330,B,8,2.1,A,7
01/19/2000,13:00,13.9,A,7,2.2,A,7,45,A,7,881,A,7,290,B,8,1.5,A,7
01/19/2000,14:00,15.6,A,7,2.2,A,7,40,A,7,880,A,7,260,B,8,2.6,A,7
01/19/2000,15:00,16.1,A,7,2.2,A,7,39,A,7,880,A,7,220,A,7,2.6,A,7
01/19/2000,16:00,15.6,A,7,2.8,A,7,42,A,7,876,A,7,200,A,7,3.1,A,7
01/19/2000,17:00,12.8,A,7,2.8,A,7,51,A,7,880,A,7,70,A,7,1.5,A,7
01/19/2000,18:00,9.4,A,7,2.8,A,7,63,A,7,878,A,7,0,A,7,0.0,A,7
01/19/2000,19:00,10.6,A,7,2.2,A,7,56,A,7,879,A,7,0,A,7,0.0,A,7
01/19/2000,20:00,6.1,A,7,1.7,A,7,73,A,7,877,A,7,290,A,7,3.1,A,7
01/19/2000,21:00,5.6,A,7,1.1,A,7,73,A,7,876,A,7,290,A,7,2.6,A,7
01/19/2000,22:00,2.2,A,7,0.0,A,7,85,A,7,876,A,7,300,B,8,2.6,A,7
01/19/2000,23:00,2.8,A,7,0.0,A,7,82,A,7,875,A,7,310,A,7,3.1,A,7
01/19/2000,24:00,1.1,A,7,-0.6,A,7,88,A,7,874,A,7,330,A,7,3.1,A,7
01/20/2000,01:00,-0.6,A,7,-1.7,A,7,91,A,7,873,A,7,310,A,7,2.1,A,7
01/20/2000,02:00,0.6,A,7,-1.1,A,7,87,A,7,873,A,7,290,A,7,4.1,A,7
01/20/2000,03:00,0.0,A,7,-1.7,A,7,87,A,7,872,A,7,350,A,7,2.6,A,7
01/20/2000,04:00,0.6,A,7,-1.1,A,7,87,A,7,875,A,7,310,A,7,2.6,A,7
01/20/2000,05:00,1.1,A,7,-1.1,A,7,84,A,7,872,A,7,0,A,7,0.0,A,7
01/20/2000,06:00,-1.7,A,7,-2.8,A,7,91,A,7,872,A,7,10,A,7,2.6,A,7
01/20/2000,07:00,-0.6,A,7,-2.2,A,7,88,A,7,872,A,7,270,A,7,1.5,A,7
01/20/2000,08:00,0.6,A,7,-1.1,A,7,87,A,7,874,A,7,340,A,7,2.6,A,7
01/20/2000,09:00,4.4,A,7,0.6,A,7,76,A,7,875,A,7,40,A,7,2.1,A,7
01/20/2000,10:00,9.4,A,7,1.1,A,7,56,A,7,875,A,7,0,A,7,0.0,A,7
01/20/2000,11:00,12.2,A,7,1.1,A,7,47,A,7,877,A,7,0,A,7,0.0,A,7
01/20/2000,12:00,13.9,A,7,1.1,A,7,42,A,7,877,A,7,80,B,8,1.5,A,7
01/20/2000,13:00,15.0,A,7,1.7,A,7,41,A,7,876,A,7,150,A,7,2.6,A,7
01/20/2000,14:00,15.0,A,7,2.2,A,7,42,A,7,876,A,7,190,A,7,3.1,A,7
01/20/2000,15:00,15.6,A,7,2.8,A,7,42,A,7,876,A,7,170,A,7,2.1,A,7
01/20/2000,16:00,16.7,A,7,2.8,A,7,39,A,7,871,A,7,130,A,7,3.6,A,7
01/20/2000,17:00,12.8,A,7,2.2,A,7,48,A,7,874,A,7,80,A,7,2.6,A,7
01/20/2000,18:00,11.7,A,7,1.7,A,7,50,A,7,874,A,7,270,A,7,2.6,A,7
01/20/2000,19:00,8.9,A,7,1.7,A,7,61,A,7,874,A,7,310,A,7,3.1,A,7
01/20/2000,20:00,9.4,A,7,0.0,A,7,52,A,7,874,A,7,340,A,7,4.6,A,7
01/20/2000,21:00,7.2,A,7,-1.1,A,7,55,A,7,872,A,7,310,A,7,3.1,A,7
01/20/2000,22:00,4.4,A,7,-1.1,A,7,67,A,7,872,A,7,0,A,7,0.0,A,7
01/20/2000,23:00,2.8,A,7,-2.2,A,7,68,A,7,870,A,7,350,A,7,3.1,A,7
01/20/2000,24:00,2.2,A,7,-2.8,A,7,68,A,7,870,A,7,110,A,7,1.5,A,7
01/21/2000,01:00,1.1,A,7,-3.3,A,7,70,A,7,870,A,7,50,A,7,3.6,A,7
01/21/2000,02:00,1.7,A,7,-3.3,A,7,67,A,7,870,A,7,290,A,7,4.6,A,7
01/21/2000,03:00,1.1,A,7,-3.9,A,7,67,A,7,869,A,7,330,A,7,4.1,A,7
01/21/2000,04:00,-1.1,A,7,-5.0,A,7,72,A,7,872,A,7,340,A,7,2.6,A,7
01/21/2000,05:00,-0.6,A,7,-4.4,A,7,73,A,7,869,A,7,210,A,7,2.1,A,7
01/21/2000,06:00,-3.3,A,7,-5.6,A,7,82,A,7,868,A,7,170,A,7,2.1,A,7
01/21/2000,07:00,-1.7,A,7,-4.4,A,7,80,A,7,870,A,7,310,A,7,4.1,A,7
01/21/2000,08:00,-0.6,A,7,-3.9,A,7,76,A,7,870,A,7,340,A,7,3.6,A,7
01/21/2000,09:00,4.4,A,7,-3.3,A,7,55,A,7,873,A,7,10,A,7,1.5,A,7
01/21/2000,10:00,8.9,A,7,-2.8,A,7,42,A,7,873,A,7,0,A,7,0.0,A,7
01/21/2000,11:00,11.1,A,7,-2.2,A,7,39,A,7,875,A,7,160,A,7,3.1,A,7
01/21/2000,12:00,12.2,A,7,-4.4,A,7,30,A,7,874,A,7,170,A,7,2.1,A,7
01/21/2000,13:00,13.9,A,7,-3.9,A,7,28,A,7,874,A,7,140,A,7,2.6,A,7
01/21/2000,14:00,15.0,A,7,-4.4,A,7,25,A,7,874,A,7,90,B,8,1.5,A,7
01/21/2000,15:00,15.0,A,7,-6.7,A,7,20,A,7,874,A,7,50,B,8,1.5,A,7
01/21/2000,16:00,15.6,A,7,-7.8,A,7,18,A,7,870,A,7,0,A,7,0.0,A,7
01/21/2000,17:00,12.8,A,7,-9.4,A,7,19,A,7,874,A,7,340,A,7,3.6,A,7
01/21/2000,18:00,8.3,A,7,-8.9,A,7,26,A,7,874,A,7,350,A,7,3.6,A,7
01/21/2000,19:00,6.7,A,7,-9.4,A,7,28,A,7,873,A,7,350,A,7,3.1,A,7
01/21/2000,20:00,5.6,A,7,-8.3,A,7,33,A,7,873,A,7,320,A,7,3.6,A,7
01/21/2000,21:00,2.8,A,7,-10.0,A,7,35,A,7,872,A,7,340,A,7,4.1,A,7
01/21/2000,22:00,5.6,A,7,-7.8,A,7,35,A,7,873,A,7,0,A,7,0.0,A,7
01/21/2000,23:00,3.9,A,7,-7.8,A,7,39,A,7,872,A,7,290,A,7,2.6,A,7
01/21/2000,24:00,0.6,A,7,-8.3,A,7,47,A,7,871,A,7,300,A,7,3.6,A,7
01/22/2000,01:00,-2.2,A,7,-9.4,A,7,54,A,7,870,A,7,10,A,7,2.6,A,7
01/22/2000,02:00,-2.8,A,7,-9.4,A,7,57,A,7,870,A,7,10,A,7,2.6,A,7
